loan_id,propname,orig_date,end_date,loan_size_mm,ltv,occ_at_orig,occ,noi_at_orig,noi,is_30d,is_90d,severity
34987,Property11485,2005-06-28,2016-11-01,2.21756996,79.48,97.71,97.71,200157.77,223657.65,True,False,0.0
39287,Property11486,2004-12-21,2024-09-01,11.316799999999999,79.1,88.05,88.05,1246401.89,1343551.24,False,False,0.0
57320,Property11487,2005-06-29,2024-08-01,44.0,79.1,94.12,94.12,3568093.0,3738013.35,False,False,0.0
3199,Property11488,2003-10-27,2020-12-01,3.0962682999999998,70.69,96.88000000000001,96.88000000000001,382053.86,398748.70999999996,False,False,0.0
87062,Property11489,2013-07-30,2024-08-01,7.18482575,64.2,92.17,92.17,934991.21,851427.87,False,False,0.0
115367,Property11490,2006-12-22,2021-04-01,1.29464703,43.2,99.03,99.03,202418.89,49414.6,False,False,0.0
74434,Property5154,2011-02-25,2022-08-01,10.482031769999999,66.3,97.22,97.22,1053927.39,1580774.17,False,False,0.0
29417,Property11491,2005-11-30,2024-09-01,2.09816181,76.3,,,235600.0,171404.13,True,True,0.5657160350278228
37739,Property11492,2013-04-23,2024-09-01,6.449999999999999,71.7,75.74,75.74,946370.43,1152495.3099999998,False,False,0.0
7354,Property11493,2013-09-27,2024-09-01,3.4099999999999997,69.6,98.71,98.71,300378.63,312709.31,False,False,0.0
42947,Property1558,2005-02-24,2020-03-01,2.99443449,37.87,89.73,89.73,377927.69,402030.53,False,False,0.0
79128,Property11494,2007-05-23,2023-07-01,3.5,77.78,100.0,100.0,318850.88,429015.25,False,False,0.0
14284,Property2760,2003-11-20,2016-04-01,34.0,76.4,100.0,100.0,3508712.64,3499553.75,False,False,0.0
23930,Property11495,2006-12-22,2021-04-01,6.66,75.7,95.19,95.19,637815.0,299929.32,False,False,0.0
70218,Property11496,2007-05-30,2024-09-01,36.0,80.0,74.69999999999999,99.36,2790331.75,3582178.52,False,False,0.0
179329,Property11497,2013-11-20,2024-08-01,10.25,71.9,100.0,100.0,1002326.26,1009045.76,False,False,0.0
47462,Property11498,2005-08-24,2023-01-01,21.2,77.8,95.43,96.01,1799208.88,1670549.22,True,True,0.0
67105,Property11499,2006-06-29,2019-03-01,2.13,68.71,100.0,100.0,235343.05,178011.46,False,False,0.0
11445,Property11500,2006-03-23,2017-12-01,4.37,79.45,100.0,100.0,439315.82,594389.5299999999,False,False,0.0
3482,Property11502,2007-08-16,2020-12-01,1.7753694599999998,65.8,98.96,98.96,194212.97,243423.36000000002,False,False,0.0
34589,Property11503,2005-11-30,2024-09-01,5.52,80.0,,,516908.33,93735.6,False,False,0.0
17482,Property11504,2013-12-23,2024-08-01,6.75,46.2,97.7,97.7,855397.21,1081466.94,False,False,0.0
42956,Property11505,2014-12-29,2024-09-01,16.63869136,70.5,100.0,100.0,1432920.85,1364591.9100000001,False,False,0.0
81366,Property11506,2005-12-28,2019-03-01,26.4,79.8,84.36999999999999,84.36999999999999,2146161.67,2799284.77,True,False,0.0
65987,Property11507,2007-06-27,2023-12-01,3.09733498,79.4,93.73,93.73,283896.33999999997,262248.18,False,False,0.0
399,Property11508,2013-11-20,2024-08-01,8.0,61.1,100.0,100.0,883529.26,1231053.96,False,False,0.0
32602,Property11509,2014-06-24,2024-09-01,14.084084189999999,72.2,95.55,95.55,1411438.62,839468.5599999999,False,False,0.0
21959,Property11510,2006-06-08,2021-08-01,2.6723641,25.0,,97.27,481361.74,222191.74,False,False,0.0
56961,Property11511,2008-06-27,2023-01-01,2.44845429,76.51,99.63,99.63,226109.31,230309.49,False,False,0.0
13646,Property11512,2014-03-20,2024-09-01,10.4,69.33,100.0,100.0,1008441.69,1207944.72,False,False,0.0
10194,Property11513,2004-12-29,2020-12-01,15.299999999999999,78.1,83.75,83.75,1315751.53,1509140.1500000001,False,False,0.0
37731,Property11514,2007-03-29,2020-12-01,2.3,79.86,98.8,98.8,209257.69,84729.02,True,True,0.2875888
15579,Property11515,2007-05-09,2022-04-01,20.0,78.1,90.59,90.59,1533029.66,1838080.26,False,False,0.0
46889,Property11516,2005-11-03,2018-10-01,11.489468259999999,67.59,100.0,100.0,1314855.77,1028457.8300000001,False,False,0.0
43138,Property11517,2006-06-21,2021-06-01,11.45,62.6,93.57,93.57,1041518.13,1157037.42,False,False,0.0
43250,Property11518,2005-12-28,2019-03-01,0.866213,71.1,100.0,81.17,97163.56,56196.11,False,False,0.0
1353,Property11519,2007-08-17,2021-06-01,2.677,78.74,100.0,100.0,218570.66,219802.21,False,False,0.0
184145,Property11520,2007-05-09,2024-08-01,82.39999999999999,68.7,100.0,100.0,7197055.76,7560346.7,False,False,0.0
6180,Property11521,2004-08-25,2023-09-01,5.18362199,79.7,99.25,99.25,497218.58,585592.6499999999,False,False,0.0
114303,Property11522,2013-07-30,2024-08-01,46.9,73.9,94.91000000000001,94.91000000000001,3989677.73,3397159.83,False,False,0.0
15566,Property11523,2006-12-21,2024-08-01,8.24,77.74,98.75999999999999,98.75999999999999,761997.63,713799.49,True,True,0.0
23582,Property11524,2007-06-21,2021-01-01,1.1284136999999999,47.0,100.0,77.99,165717.04,-50278.56,False,False,0.0
5632,Property11525,2013-08-26,2024-09-01,2.74384961,67.33,100.0,100.0,270032.03,360263.85000000003,False,False,0.0
44591,Property11526,2012-09-28,2023-11-01,8.7,48.3,98.11,98.11,1013606.29,437202.76999999996,False,False,0.0
34804,Property11527,2007-05-09,2024-08-01,6.0,74.1,100.0,100.0,596531.35,1105348.52,False,False,0.0
40768,Property11528,2007-06-29,2022-05-01,1.7249999999999999,74.0,90.17,90.17,163298.38,153555.91,False,False,0.0
2874,Property11529,2007-07-31,2024-09-01,8.2,64.57,100.0,100.0,713030.91,851555.71,False,False,0.0
69893,Property11530,2005-06-22,2024-09-01,7.007949,57.0,100.0,100.0,885853.07,1004576.7599999999,False,False,0.0
20313,Property11531,2007-03-29,2024-09-01,2.444883,60.0,77.91,77.91,229911.57,314062.09,False,False,0.0
16668,Property11532,2004-08-25,2023-09-01,3.98973985,58.7,,,692129.03,592038.1,False,False,0.0
78384,Property11533,2007-06-27,2023-12-01,3.49349614,79.4,100.0,100.0,350363.33,394769.04000000004,False,False,0.0
15682,Property11534,2003-09-26,2024-09-01,2.38243697,73.3,100.0,100.0,326985.3,269793.3,False,False,0.0
44587,Property11535,2005-11-09,2022-02-01,3.1999999999999997,53.3,100.0,99.1,368983.65,581453.63,False,False,0.0
33706,Property11536,2019-08-20,2024-09-01,11.22160566,59.1,82.28,82.28,1773335.56,2106591.9800000004,False,False,0.0
78423,Property11537,2012-04-04,2022-06-01,2.11619825,68.3,84.77,84.77,243593.46,422020.9,False,False,0.0
27737,Property11538,2004-11-10,2019-12-01,9.294618029999999,66.5,99.47,99.47,1196917.95,1278889.48,False,False,0.0
29097,Property11539,2005-06-16,2019-01-01,17.4,66.54,99.77,99.77,1855539.52,1295336.36,True,True,0.0
113748,Property11540,2007-06-27,2023-12-01,3.0,73.2,100.0,100.0,275610.54,338223.12,False,False,0.0
56167,Property11541,2006-10-30,2021-09-01,4.5,75.0,100.0,100.0,396208.2,439294.71,False,False,0.2814890666666667
58304,Property11542,2004-12-02,2019-10-01,4.2749999999999995,75.3,100.0,100.0,467352.58,361086.69,False,False,0.0
116656,Property11543,2006-12-21,2021-03-01,10.0,73.53,100.0,100.0,761009.78,757708.4500000001,False,False,0.0
115004,Property11545,2007-07-10,2024-09-01,4.8,68.57,91.08,91.08,581884.51,127815.68999999999,True,True,0.8789636208333333
40420,Property11546,2006-03-14,2024-08-01,10.0,78.74,93.93,93.93,851108.22,1154597.6099999999,False,False,0.0
20522,Property11547,2015-07-14,2024-09-01,22.0,64.7,86.00999999999999,86.00999999999999,2038091.49,2735683.4400000004,False,False,0.0
11755,Property11548,2003-10-09,2014-10-01,64.03296073,72.3,95.04,95.04,7231841.73,5332398.62,False,False,0.0
53667,Property11549,2004-07-08,2024-09-01,3.07207669,74.93,100.0,100.0,367814.36,324785.16,True,False,0.000511868732026999
13356,Property11550,2006-09-28,2024-08-01,2.25,54.2,98.93,98.93,224716.87,138296.35,False,False,0.0
33679,Property11551,2012-09-27,2024-09-01,7.9912974199999995,60.08,70.61,70.61,911532.5,838878.13,False,False,0.0
67206,Property11552,2005-09-28,2022-08-01,1.2339736899999998,78.9,100.0,100.0,109626.59,111741.75,False,False,0.0
6502,Property11553,2006-05-30,2020-01-01,4.9836496100000005,75.5,100.0,100.0,556630.73,625678.77,False,False,0.0
15277,Property11554,2005-11-15,2022-08-01,14.69,70.63,90.50240000000001,90.50240000000001,1393638.23,1050252.1199999999,False,False,0.003599262083049694
35813,Property11555,2005-11-15,2022-08-01,36.5,75.57,67.22999999999999,67.22999999999999,3834855.44,3102030.31,True,True,0.3567766712328767
85843,Property11556,2006-03-22,2024-08-01,2.95690421,73.9,94.85,94.85,406305.86,245736.36,False,False,0.0
59123,Property11557,2014-08-12,2024-09-01,1.19767972,69.6,100.0,100.0,154020.73,161605.17,True,True,0.008930626294649125
17910,Property11558,2014-05-22,2024-09-01,5.8875,75.0,98.32000000000001,98.32000000000001,601061.0,759565.61,False,False,0.0
81,Property11559,2006-11-21,2022-11-01,22.41,79.19,93.99,93.99,1954073.8,1607827.1500000001,False,False,0.0
57004,Property11560,2006-12-21,2021-12-01,6.99529013,72.9,57.68,86.28,854146.35,1228130.07,False,False,0.0
75063,Property11561,2006-12-21,2024-05-01,2.47992693,68.3,93.19,93.19,288242.21,349783.37,False,False,0.0
46355,Property11562,2003-10-14,2018-08-01,3.38903168,45.0,89.6,89.6,672703.91,130811.94,False,False,0.0
117211,Property11563,2005-12-14,2021-02-01,4.25,65.38,86.09,86.09,415658.67,309628.6,False,False,0.0
17982,Property11564,2006-09-28,2024-08-01,2.4,25.0,,,2019291.45,67159.45,False,False,0.0
47867,Property11565,2003-12-08,2022-01-01,2.58513117,68.0,96.9,96.9,340382.97,425929.41,False,False,0.0
40538,Property4279,2011-10-13,2024-09-01,3.08744914,65.69,88.97,88.97,432055.89,593133.12,False,False,0.0
39169,Property11566,2005-08-24,2023-01-01,1.53856402,69.9,96.18,98.28,169384.81,289465.59,False,False,0.0
21792,Property11567,2012-08-22,2024-03-01,110.0,64.6,94.39,94.39,10991661.05,13224017.96,False,False,0.0
78149,Property11568,2005-06-28,2016-11-01,3.4972429999999997,79.48,100.0,100.0,328107.37,361615.05,True,False,0.0
33888,Property11569,2007-04-18,2024-09-01,2.7363752299999997,60.8,67.78,67.78,336226.52,416879.95,False,False,0.0
85694,Property11570,2012-05-08,2024-09-01,19.20089762,66.21,88.13,88.13,2189645.46,2879326.87,False,False,0.0
117548,Property11571,2005-02-24,2020-03-01,4.680709589999999,25.0,,99.02,1482461.88,233860.88,False,False,0.0
34513,Property11572,2013-11-20,2024-09-01,4.5,67.16,73.83000000000001,73.83000000000001,685316.47,669388.7999999999,True,False,0.0
27602,Property11573,2007-03-14,2024-09-01,3.3,69.8,98.79,98.79,340751.88,270075.54,True,False,0.0
10131,Property11574,2003-12-18,2017-02-01,1.34595573,25.0,,,463885.11,113573.11,False,False,0.0
116639,Property11575,2005-12-28,2019-03-01,87.5,79.9,100.0,98.94,7680486.81,4964104.59,True,True,0.7052987420571428
32362,Property11576,2013-04-30,2024-09-01,8.68591046,63.87,74.78999999999999,74.78999999999999,1262797.14,2142267.41,False,False,0.0
47844,Property11577,2007-05-30,2024-09-01,13.649999999999999,65.6,100.0,100.0,1236541.15,558689.04,False,False,0.0
58154,Property11578,2007-07-26,2020-02-01,6.800038,58.37,100.0,100.0,673905.6699999999,531459.0199999999,False,False,0.0
17764,Property11579,2004-05-27,2020-03-01,3.4964009,58.3,99.91,99.91,427501.55,520510.01,False,False,0.0
17071,Property11580,2005-09-28,2022-08-01,4.537614519999999,72.0,71.95,71.95,621049.73,410084.45999999996,True,False,0.0
19089,Property11582,2013-07-10,2024-09-01,7.1499999999999995,69.1,80.15,80.15,886056.28,634255.11,False,False,0.0
87503,Property11583,2006-06-20,2023-08-01,2.125,70.8,77.84,77.84,180524.00999999998,109743.15000000001,False,False,0.0
33891,Property11584,2006-03-30,2021-08-01,22.94705079,75.2,75.61,75.61,2424327.73,2716860.69,False,False,0.0
15027,Property11585,2006-03-22,2024-08-01,9.209999999999999,61.0,97.58,97.58,958324.57,686270.47,False,False,0.0
116725,Property11586,2006-12-05,2022-06-01,3.3,76.3,85.31,85.31,324136.39,-20487.41,False,False,0.7668578636363637
10280,Property11587,2007-03-14,2024-09-01,7.18321145,71.8,89.46,89.46,623252.51,565269.09,False,False,0.0
56421,Property11588,2007-07-31,2024-09-01,9.0,79.3,90.05999999999999,90.05999999999999,722042.31,-108161.98,True,True,0.5767470166666667
17348,Property11589,2006-08-15,2017-04-01,28.089118579999997,46.0,99.09,99.09,4463160.57,5422959.88,False,False,0.0
35585,Property11590,2014-12-08,2024-09-01,10.48567513,71.62,83.12,83.12,1296900.89,1433322.01,False,False,0.0
10117,Property11591,2007-08-28,2024-09-01,1.8499999999999999,80.1,98.92,98.92,156711.24,169006.66,False,False,0.0
55857,Property11592,2006-12-21,2021-03-01,3.99276754,70.05,99.7,99.7,446775.56,506054.97,False,False,0.0
40959,Property11593,2006-12-21,2024-05-01,6.5,73.4,91.36999999999999,91.36999999999999,632923.86,856348.27,False,False,0.0
56997,Property11594,2003-03-20,2018-04-01,5.35305277,62.98,92.28,92.28,820701.17,837358.3,False,False,0.0
83874,Property11595,2007-05-30,2024-09-01,1.92,73.8,99.36,99.36,198821.77,205244.05,True,True,0.6701853125
20749,Property11596,2003-12-08,2022-01-01,2.84162431,61.1,99.62,99.62,396012.49,395003.82,False,False,0.0
8349,Property11597,2004-07-23,2017-02-01,10.21662376,79.82,91.05,91.05,958006.08,968628.35,False,False,0.0
12318,Property11599,2006-12-12,2022-01-01,25.5,60.6,96.08,96.08,2304914.2,2283178.58,False,False,0.0
40925,Property11600,2005-03-24,2024-09-01,1.56995296,71.4,100.0,100.0,175672.84,203240.18,False,False,0.0
19756,Property11601,2006-10-31,2024-08-01,7.068,78.53,99.34,99.34,713573.07,843670.5299999999,False,False,0.0
78446,Property11602,2007-12-27,2024-09-01,4.5,75.5,93.61,93.61,410751.73,378862.88999999996,True,False,0.0
82169,Property11603,2011-02-28,2022-10-01,4.4440155599999995,67.94,100.0,100.0,455995.86,465980.64999999997,False,False,0.0
10355,Property11604,2006-08-15,2017-04-01,10.42263757,69.5,93.33,93.33,1167857.31,1074612.32,False,False,0.0
47485,Property11605,2007-05-30,2024-09-01,1.93617085,69.6,94.94,94.94,171781.23,279757.68,False,False,0.0
3196,Property11606,2012-12-20,2024-09-01,12.5,72.05,100.0,100.0,1311273.66,1212247.15,False,False,0.0
36136,Property11607,2006-12-19,2022-02-01,4.295694709999999,71.6,100.0,100.0,393708.87,558212.63,False,False,0.0
74381,Property11608,2013-04-23,2024-09-01,7.98993361,74.7,96.46,96.46,758213.92,649860.68,False,False,0.0
23337,Property11609,2003-06-30,2021-07-01,0.9459753299999999,75.7,98.91,98.91,127529.62,102454.12,False,False,0.0
66000,Property11610,2003-09-29,2019-11-01,7.425395389999999,58.9,97.64,97.64,1059453.86,1619776.9200000002,False,False,0.0
13063,Property11611,2007-05-08,2020-12-01,4.584,80.0,96.47,96.47,360282.04,512600.81,False,False,0.0
40159,Property11612,2006-08-15,2017-04-01,1.33309306,51.6,99.81,99.81,490340.58,540362.2999999999,False,False,0.0
9126,Property11613,2007-10-25,2021-06-01,5.1,48.7,,,640277.3400000001,1024910.78,False,False,0.0
38599,Property11614,2013-08-20,2024-08-01,9.94208832,25.0,95.38,95.38,3307191.21,685935.21,False,False,0.0
43458,Property11615,2005-12-28,2024-09-01,3.39657625,77.2,96.54,94.61,302743.29,469716.19,False,False,0.0
12065,Property11616,2005-10-27,2024-08-01,3.3,78.57,100.0,100.0,279459.76,244917.19,False,False,0.0
46520,Property11617,2006-12-19,2022-02-01,9.94,67.3,100.0,100.0,883868.82,832383.8099999999,False,False,0.0
26311,Property11618,2006-10-30,2024-08-01,32.0,68.09,98.72,84.5,3143446.2,1597660.14,False,False,5.536125e-05
19084,Property11619,2007-11-20,2022-09-01,4.6499999999999995,68.48,100.0,100.0,430198.33,420288.27,False,False,0.0
54457,Property11620,2005-06-29,2024-08-01,4.725,72.5,86.3,86.3,456361.04,349332.07,False,False,0.0
86794,Property3919,2004-10-19,2016-06-01,12.39357805,78.9,92.8,92.8,8276514.0,7771063.11,False,False,0.0
65039,Property11621,2005-06-23,2021-10-01,15.044899019999999,77.2,78.19,73.79,1876428.36,1376767.24,False,False,0.0
2028,Property11622,2004-02-26,2016-01-01,1.29,56.58,98.76,98.76,169400.01,199553.15000000002,False,False,0.0
47946,Property11623,2004-03-12,2019-03-01,1.9156190499999999,63.9,98.76,98.76,245687.12,317440.73,False,False,0.0
6519,Property11624,2015-07-08,2024-09-01,6.1499999999999995,72.35,79.84,79.84,754408.59,562325.4099999999,True,True,0.1778359170731707
56290,Property11625,2011-03-18,2024-08-01,22.5,54.9,67.31,67.31,2892800.2,3954507.95,False,False,0.0
18058,Property11626,2013-10-29,2024-08-01,43.05,55.76,100.0,100.0,4577446.13,5219361.09,False,False,0.0
12754,Property11627,2005-02-23,2017-07-01,1.2999131299999998,70.0,100.0,100.0,237284.47,298478.00999999995,False,False,0.0
79063,Property11628,2006-10-31,2024-09-01,1.9,68.3,97.77,97.77,176664.85,193442.08000000002,False,False,0.0
41720,Property11629,2007-07-05,2024-09-01,11.27,77.6,99.94,99.94,731356.5599999999,881729.25,False,False,0.0
33654,Property11630,2006-03-30,2021-08-01,7.6,65.5,100.0,100.0,648118.15,742193.72,False,False,0.0
34493,Property11631,2003-06-30,2015-11-01,19.7619666,78.11,85.28,85.28,1969707.72,1962714.43,False,False,0.0
19354,Property11632,2003-07-08,2018-09-01,6.960286829999999,79.09,88.28,88.28,702797.03,620465.81,False,False,0.0
10081,Property11633,2003-12-08,2022-01-01,3.1999999999999997,72.3,99.22,99.22,337601.35,341613.73,False,False,0.0
77361,Property11634,2004-08-25,2015-11-01,17.8,78.07,95.12,95.12,1609952.41,1888861.49,False,False,0.0
238570,Property11635,2014-09-29,2024-09-01,3.4952759799999997,28.9,96.36,96.36,627477.49,348510.49,False,False,0.0
47467,Property11636,2013-06-06,2024-08-01,13.049999999999999,64.3,66.22,66.22,1485846.06,2392979.0900000003,False,False,0.0
27202,Property11637,2007-05-08,2020-12-01,9.15,78.31,99.2,99.2,852011.44,1092843.39,True,True,0.0
3582,Property11638,2004-07-29,2021-11-01,4.99403655,58.1,97.35000000000001,97.35000000000001,810431.98,520289.19,False,False,0.010605569156277
43385,Property11639,2005-03-24,2024-09-01,4.59191228,63.8,80.80000000000001,80.80000000000001,672135.14,922495.93,False,False,0.0
57799,Property11640,2006-03-16,2018-11-01,2.64397381,79.5,97.44,88.72,260203.88999999998,243050.65,False,False,0.0
113674,Property11642,2003-08-20,2018-06-01,14.6712009,76.0,94.48,94.48,1647550.68,1769703.7,False,False,0.0
37445,Property863,2007-05-09,2024-08-01,7.1499999999999995,79.9,84.53,84.53,589608.82,891024.58,False,False,0.0
10201,Property11643,2003-06-05,2015-08-01,4.595314999999999,77.5,100.0,100.0,474077.9,213027.44,True,True,0.4266072532568496
24555,Property11644,2007-07-26,2020-02-01,10.6,74.96,99.6,99.6,978923.7799999999,1170120.81,False,False,0.0
38160,Property11645,2011-09-29,2022-06-01,8.299999999999999,50.0,98.14999999999999,98.14999999999999,967357.45,762878.74,False,False,0.0
46442,Property11646,2005-04-28,2020-09-01,36.75,65.0,,,3993959.12,4312040.87,False,False,0.0
70268,Property11647,2003-08-28,2015-03-01,8.75,76.09,93.09,93.31,1002915.94,844043.0299999999,False,False,0.0
24706,Property11648,2005-01-27,2018-03-01,67.91723171999999,54.33,66.27,66.27,9295487.03,13118729.059999999,False,False,0.0
10073,Property11649,2005-01-27,2018-06-01,1.92329764,72.6,100.0,100.0,201149.09,227290.93,True,True,0.40088995273763245
617,Property11650,2005-08-23,2020-10-01,3.21,67.58,100.0,100.0,300630.28,300369.82,False,False,0.0
16625,Property11651,2006-12-21,2024-05-01,5.635,46.2,71.67,71.67,1089215.35,1272224.4500000002,False,False,0.0
24495,Property11652,2004-12-21,2024-09-01,3.5,67.3,98.42,98.42,368508.62,219897.86,False,False,0.0
27937,Property11653,2004-10-19,2019-08-01,7.0,64.2,99.64,99.64,840044.69,849414.9199999999,True,True,0.6050428128571429
15596,Property11654,2005-10-27,2024-08-01,3.49621923,78.57,100.0,100.0,294924.79,280713.19,True,True,0.0
34355,Property11655,2011-08-30,2024-09-01,15.0,74.6,99.27,99.27,1431246.29,872952.79,True,False,0.0
55028,Property11656,2004-06-07,2021-08-01,2.789107,80.8,99.34,99.34,310627.51,310627.59,False,False,0.0
1135,Property11657,2005-11-09,2022-02-01,21.530302069999998,79.4,99.99,99.99,2055599.3,1790237.59,False,False,0.0
82038,Property11658,2005-06-28,2016-11-01,4.46487923,74.41,93.57000000000001,93.57000000000001,506899.42,461867.43,False,False,0.0
19601,Property11659,2005-12-07,2023-06-01,0.29924165999999996,25.0,99.17,99.17,79602.25,102729.76,False,False,0.0
57759,Property11660,2007-03-29,2022-04-01,2.4,25.0,,,1119866.58,108427.58,False,False,0.0
24625,Property11661,2004-07-23,2017-02-01,4.6499999999999995,75.0,99.21,99.21,452081.77,604020.41,False,False,0.0
32596,Property11662,2007-03-08,2024-09-01,11.1,79.29,97.68,97.68,873283.83,1059223.83,False,False,0.0
1649,Property11663,2006-11-09,2024-09-01,22.30510412,70.0,48.169999999999995,48.169999999999995,2781874.5500000003,4300255.47,False,False,0.0
21551,Property11664,2013-04-23,2024-09-01,4.24526294,66.3,74.85,74.85,652380.95,1064870.17,True,False,0.0
116896,Property11665,2007-12-20,2024-09-01,5.842751509999999,77.1,78.88,44.98,845310.28,950635.5700000001,True,True,0.5890903085830532
83838,Property9601,2006-12-22,2021-04-01,24.0,67.6,92.79,92.79,2171836.64,1600532.48,True,True,0.138273385
17378,Property11666,2003-08-11,2020-08-01,32.45395303,75.5,96.53999999999999,96.53999999999999,3408532.94,3921448.19,False,False,0.0
32540,Property11667,2012-02-09,2022-11-01,4.322891469999999,70.87,91.92,91.92,450401.13,522831.23,False,False,0.0
11727,Property11668,2005-03-17,2020-11-01,5.842428480000001,79.8,95.93,95.93,568174.96,372839.16000000003,True,True,0.7720176644763993
49820,Property662,2012-03-28,2024-08-01,20.181264,66.46,87.82,87.82,1946889.25,2344665.97,False,False,0.0
70849,Property11669,2006-09-29,2022-06-01,5.22889391,73.57,90.80999999999999,90.80999999999999,1123208.78,307649.92000000004,True,True,0.0
16357,Property11670,2006-04-20,2021-07-01,2.3675674399999997,56.4,100.0,100.0,308812.79,299288.43,False,False,0.0
46662,Property11671,2007-01-30,2024-09-01,5.48800515,51.7,100.0,100.0,837519.63,1160034.69,False,False,0.0
117717,Property11672,2003-09-30,2017-10-01,9.688924949999999,69.4,91.91,91.91,1110359.18,1222016.77,False,False,0.0
37232,Property11673,2006-03-23,2017-12-01,1.3952539199999998,56.95,100.0,100.0,225178.14,48936.95,False,False,0.0
82569,Property11674,2005-02-23,2017-07-01,0.6739912299999999,32.4,96.77,96.77,108896.99,141690.72999999998,False,False,0.0
18425,Property11675,2004-12-28,2016-10-01,1.0966315199999999,73.6,89.88,89.88,113041.61,152780.62999999998,False,False,0.0
7558,Property11676,2005-03-24,2024-09-01,2.49410629,68.3,100.0,100.0,258967.45,327549.43,False,False,0.0
49670,Property11677,2006-11-29,2018-01-01,19.175,64.39,93.73,93.73,1847315.16,1653121.46,False,False,0.0
21915,Property11678,2006-03-22,2024-08-01,8.34693113,73.9,77.27,77.27,982432.36,848434.11,False,False,0.0
115511,Property11679,2003-06-05,2015-08-01,8.181737,75.1,100.0,100.0,969787.06,1544913.19,False,False,0.0
185005,Property11680,2005-08-24,2023-01-01,1.19646629,72.5,97.07,97.07,150884.75,188943.76,False,False,0.0
13563,Property11681,2007-07-30,2022-09-01,2.88222024,73.9,100.0,100.0,247516.89,247180.29,False,False,0.0
29223,Property11683,2008-03-18,2024-04-01,5.6,80.0,96.23,96.23,499747.61,187036.61,True,True,0.0
33880,Property11684,2004-03-02,2015-09-01,11.167534179999999,79.8,94.42,94.42,1245848.81,561904.1200000001,False,False,0.0
23541,Property11685,2005-11-29,2021-05-01,1.94437321,77.8,99.1,99.1,200577.95,260457.45,False,False,0.0
29316,Property11686,2006-10-30,2021-09-01,2.525,68.2,93.42,93.42,260639.17,116233.56,True,True,0.8156477980198019
16531,Property11687,2005-10-28,2019-10-01,20.0,66.7,,,2017059.77,2174550.37,False,False,0.0
178222,Property11688,2006-12-19,2022-02-01,3.42,72.8,97.17,97.17,391015.06,453740.92,False,False,0.0
47412,Property11690,2007-08-22,2024-09-01,3.7399999999999998,79.57,98.66,98.66,368784.93,419381.65,False,False,0.0
8164,Property11691,2011-06-09,2024-08-01,12.4581509,64.6,100.0,100.0,1479802.39,1899982.91,False,False,0.0
81373,Property11692,2007-03-07,2024-01-01,10.6,75.71,99.6,96.22999999999999,1010311.66,1074415.28,False,False,0.0
27207,Property11693,2013-06-06,2024-08-01,3.8249999999999997,75.0,100.0,100.0,404239.32,324925.86,True,False,0.0
80387,Property11694,2005-03-30,2024-09-01,3.73779294,68.8,99.61,99.61,365947.8,366496.26,False,False,0.0
9832,Property11695,2007-01-30,2024-09-01,3.0,44.8,96.08,96.08,417365.15,417579.52,False,False,0.0
73473,Property11696,2007-09-28,2024-09-01,2.9829999999999997,79.97,100.0,100.0,281970.83,359119.82,False,False,0.0
24963,Property11697,2006-12-22,2021-04-01,1.1988613899999998,79.9,97.52,97.52,115648.28,84417.67,True,False,0.0
40164,Property11698,2006-05-30,2020-01-01,17.0,67.2,93.21,93.21,1543140.3,1490081.76,False,False,0.0
68815,Property11699,2005-12-28,2019-03-01,4.3951658,78.5,90.7,90.7,421219.19,614397.6299999999,False,False,0.0
52774,Property11700,2003-06-30,2021-07-01,1.14122907,76.1,99.1,99.1,133622.38,168126.11000000002,False,False,0.0
39615,Property11701,2008-03-18,2024-04-01,1.14556665,78.46,97.63,97.63,106626.38,147464.74,False,False,0.0
4992,Property11702,2010-06-18,2024-08-01,1.01931061,74.38,98.14,98.14,151508.26,36316.26,False,False,0.0
12693,Property11703,2007-06-21,2021-01-01,4.4799999999999995,72.3,92.39999999999999,95.28,310698.77,371551.45,False,False,0.0
113630,Property11704,2003-10-14,2018-08-01,1.45641424,66.2,85.78,85.78,214892.68,177244.97999999998,False,False,0.0
53325,Property11705,2015-07-14,2024-09-01,12.2,73.3,93.23,93.23,1162770.34,1688160.7100000002,False,False,0.0
2019,Property11706,2005-11-29,2021-05-01,9.0,74.4,96.33999999999999,96.33999999999999,775609.61,75355.76,True,True,0.31608277888888886
191059,Property11707,2014-12-19,2024-09-01,18.8,70.9,88.72,88.72,1516612.5,1658214.75,False,False,0.0
26799,Property11708,2006-10-30,2021-09-01,4.069999999999999,71.4,100.0,100.0,379908.21,318204.59,True,True,0.5054181056511057
216338,Property11709,2005-11-15,2022-08-01,6.33007525,74.47,94.87,94.87,677776.57,746796.85,False,False,0.0
47738,Property11710,2007-05-09,2024-08-01,1.44395792,76.8,100.0,100.0,136428.13,139442.85,True,True,0.60344079140478
33594,Property11711,2004-07-23,2017-02-01,4.39022434,77.02,97.62,97.62,406520.92,476885.56,False,False,0.0
27390,Property11712,2003-03-14,2018-01-01,0.69693721,25.0,100.0,95.22,321364.09,79668.09,False,False,0.0
47403,Property11713,2004-12-29,2020-12-01,14.5,71.5,98.93,98.93,1538069.0,1364871.3,False,False,0.0
56862,Property11714,2005-08-23,2020-10-01,3.322,65.14,97.41,97.41,334631.8,332667.98,False,False,0.0
